id,id_alumno,carrera,promedio_anterior,semestre,materias,transporte,familiares,trabajo,beca,sexo,edad,estado_civil,promedio_ansiedad,suma_ansiedad,total_respuestas,nivel_ansiedad
1824,3550,ISC,77.2,4,6,3,0,0,0,M,24,Soltero,0.5714,4.0,7,Bajo
1825,3551,ICD,84.8,4,5,3,0,0,1,F,21,Soltero,0.4286,3.0,7,Bajo
1826,3552,ICD,70.8,10,5,3,0,1,0,F,21,Casado,0.2857,2.0,7,Bajo
1827,3553,ICD,70.9,5,6,1,0,0,0,M,27,Soltero,0.7143,5.0,7,Bajo
1828,3554,IINF,90.6,4,8,2,0,1,0,M,19,Soltero,0.2857,2.0,7,Bajo
1829,3555,IGE,79.0,10,5,1,0,0,0,M,18,Casado,0.0,0.0,7,Bajo
1830,3556,IGE,73.2,8,7,0,0,0,0,M,26,Soltero,0.0,0.0,7,Bajo
1831,3557,IGE,83.1,6,5,3,0,0,1,F,19,Soltero,0.2857,2.0,7,Bajo
1832,3558,IGE,89.2,6,8,3,0,0,0,M,25,Soltero,0.5714,4.0,7,Bajo
1833,3559,ICD,75.4,8,8,0,0,0,0,F,26,Soltero,0.1429,1.0,7,Bajo
1834,3560,IINF,85.6,7,7,1,0,1,0,M,21,Soltero,0.0,0.0,7,Bajo
1835,3561,IINF,72.1,10,5,2,0,0,1,M,25,Soltero,1.4286,10.0,7,Bajo
1836,3562,ICD,71.3,10,8,2,0,0,1,F,26,Soltero,0.4286,3.0,7,Bajo
1837,3563,IINF,83.3,8,6,0,0,0,1,F,27,Casado,0.5714,4.0,7,Bajo
1838,3564,ICD,83.5,2,4,2,0,1,0,M,27,Soltero,1.4286,10.0,7,Bajo
1839,3565,IGE,85.9,9,4,1,0,1,0,M,22,Casado,0.7143,5.0,7,Bajo
1840,3566,ICD,88.2,1,4,1,0,0,0,M,24,Casado,1.4286,10.0,7,Bajo
1841,3567,IGE,94.4,8,5,0,0,1,0,M,27,Soltero,0.2857,2.0,7,Bajo
1842,3568,IGE,82.9,4,7,1,0,0,0,F,21,Soltero,0.0,0.0,7,Bajo
1843,3569,ISC,78.1,4,8,3,0,0,0,M,18,Soltero,0.2857,2.0,7,Bajo
1844,3570,ICD,89.9,5,6,0,0,1,0,M,20,Soltero,0.7143,5.0,7,Bajo
1845,3571,ISC,76.8,8,6,1,0,1,0,M,22,Casado,0.1429,1.0,7,Bajo
1846,3572,ICD,81.0,5,5,0,0,0,0,F,20,Soltero,1.0,7.0,7,Bajo
1847,3573,ICD,72.0,8,4,2,0,0,0,F,24,Soltero,0.4286,3.0,7,Bajo
1848,3574,ISC,70.6,10,5,1,0,0,0,M,26,Soltero,0.2857,2.0,7,Bajo
1849,3575,ISC,94.1,1,7,3,0,1,0,F,23,Soltero,0.7143,5.0,7,Bajo
1850,3576,ICD,90.9,10,7,1,0,0,0,M,27,Soltero,0.0,0.0,7,Bajo
1851,3577,IINF,87.4,9,8,0,0,0,1,M,18,Soltero,0.1429,1.0,7,Bajo
1852,3578,IGE,80.2,6,8,0,0,0,0,F,24,Soltero,0.7143,5.0,7,Bajo
1853,3579,ISC,74.3,3,7,1,0,0,0,F,20,Soltero,0.7143,5.0,7,Bajo
1854,3580,IGE,73.9,8,7,3,0,0,0,F,22,Soltero,0.1429,1.0,7,Bajo
1855,3581,IINF,76.3,9,7,3,0,1,1,F,27,Soltero,0.7143,5.0,7,Bajo
1856,3582,IINF,83.7,6,5,3,0,0,0,M,21,Soltero,0.8571,6.0,7,Bajo
1857,3583,IINF,87.9,7,7,0,0,0,0,F,27,Casado,0.8571,6.0,7,Bajo
1858,3584,ISC,86.5,1,6,1,0,0,0,M,22,Soltero,0.7143,5.0,7,Bajo
1859,3585,IINF,77.0,5,4,2,0,1,0,F,22,Soltero,0.7143,5.0,7,Bajo
1860,3586,ISC,93.9,5,7,0,0,0,0,M,23,Soltero,0.5714,4.0,7,Bajo
1861,3587,IINF,88.4,10,4,3,0,0,0,F,27,Soltero,0.1429,1.0,7,Bajo
1862,3588,IGE,83.9,4,5,1,0,1,1,M,27,Casado,0.2857,2.0,7,Bajo
1863,3589,IGE,85.3,6,4,3,0,1,0,M,23,Soltero,0.2857,2.0,7,Bajo
1864,3590,ICD,80.5,7,5,2,0,1,1,F,25,Soltero,0.2857,2.0,7,Bajo
1865,3591,IGE,76.2,9,6,3,0,1,0,M,25,Soltero,0.5714,4.0,7,Bajo
1866,3592,ICD,78.9,1,5,3,0,0,0,M,26,Soltero,0.0,0.0,7,Bajo
1867,3593,IGE,88.9,6,5,2,0,1,1,M,25,Soltero,0.0,0.0,7,Bajo
1868,3594,ISC,70.4,7,8,1,0,0,0,M,19,Soltero,0.7143,5.0,7,Bajo
1869,3595,IGE,72.9,3,7,0,0,1,0,M,27,Soltero,0.0,0.0,7,Bajo
1870,3596,ICD,71.2,8,7,1,0,1,0,M,18,Soltero,0.0,0.0,7,Bajo
1871,3597,ICD,71.0,5,6,2,0,1,0,F,27,Soltero,0.5714,4.0,7,Bajo
1872,3598,IINF,91.4,9,6,3,0,0,0,M,19,Casado,0.7143,5.0,7,Bajo
1873,3599,ISC,87.6,5,7,1,0,0,0,F,19,Soltero,0.7143,5.0,7,Bajo
1874,3600,IGE,81.9,9,8,0,0,0,0,F,20,Soltero,0.1429,1.0,7,Bajo
1875,3601,IINF,72.4,10,7,2,0,1,0,M,27,Soltero,0.1429,1.0,7,Bajo
1876,3602,IGE,82.3,4,8,1,0,1,0,F,24,Casado,0.5714,4.0,7,Bajo
1877,3603,IGE,81.8,9,6,0,0,0,0,M,19,Soltero,0.4286,3.0,7,Bajo
1878,3604,IINF,74.3,5,4,2,0,0,0,F,18,Casado,0.1429,1.0,7,Bajo
1879,3605,IINF,80.8,10,6,0,0,0,0,M,23,Soltero,0.5714,4.0,7,Bajo
1880,3606,IINF,80.0,9,6,2,0,1,0,M,26,Soltero,0.4286,3.0,7,Bajo
1881,3607,IINF,85.4,3,5,3,0,1,0,F,20,Soltero,0.8571,6.0,7,Bajo
1882,3608,IINF,85.9,4,5,1,0,0,1,F,23,Soltero,0.0,0.0,7,Bajo
1883,3609,IGE,71.1,9,5,0,0,0,0,F,20,Soltero,0.0,0.0,7,Bajo
1884,3610,IINF,79.4,10,5,2,0,1,0,M,18,Soltero,0.0,0.0,7,Bajo
1885,3611,ISC,85.6,6,8,0,0,1,0,F,22,Soltero,0.4286,3.0,7,Bajo
1886,3612,ICD,82.6,2,7,0,0,0,0,M,27,Soltero,0.4286,3.0,7,Bajo
1887,3613,IINF,91.4,7,4,1,0,0,0,M,21,Soltero,0.1429,1.0,7,Bajo
1888,3614,IINF,86.5,2,6,3,0,0,1,M,24,Soltero,1.4286,10.0,7,Bajo
1889,3615,IGE,74.1,2,8,0,0,0,0,F,23,Soltero,0.0,0.0,7,Bajo
1890,3616,IINF,71.8,1,4,2,0,0,1,M,27,Soltero,0.2857,2.0,7,Bajo
1891,3617,IINF,86.1,3,8,2,0,0,1,M,24,Soltero,0.1429,1.0,7,Bajo
1892,3618,IINF,70.7,6,8,3,0,1,1,F,22,Soltero,0.5714,4.0,7,Bajo
1893,3619,IGE,84.6,8,6,2,0,0,1,M,21,Casado,0.1429,1.0,7,Bajo
1894,3620,IINF,93.5,9,7,3,0,1,0,M,24,Soltero,0.0,0.0,7,Bajo
1895,3621,ICD,84.4,7,5,2,0,0,0,M,24,Soltero,0.0,0.0,7,Bajo
1896,3622,IGE,79.7,4,7,1,0,0,0,F,23,Soltero,0.2857,2.0,7,Bajo
1897,3623,ICD,86.1,6,6,0,0,0,0,M,25,Casado,0.5714,4.0,7,Bajo
1898,3624,IGE,81.5,5,6,1,0,0,0,M,21,Soltero,0.4286,3.0,7,Bajo
1899,3625,IINF,83.6,8,6,0,0,1,0,F,27,Soltero,0.7143,5.0,7,Bajo
1900,3626,ICD,93.5,1,4,0,0,1,0,F,22,Casado,0.5714,4.0,7,Bajo
1901,3627,IGE,79.7,1,7,0,0,0,0,M,21,Soltero,0.2857,2.0,7,Bajo
1902,3628,ISC,94.0,6,7,1,0,0,0,F,18,Soltero,1.0,7.0,7,Bajo
1903,3629,IINF,92.6,10,8,0,0,1,0,F,25,Soltero,1.4286,10.0,7,Bajo
1904,3630,IGE,74.9,2,8,1,0,0,0,F,18,Soltero,0.7143,5.0,7,Bajo
1905,3631,ISC,71.7,5,8,3,0,0,1,M,22,Soltero,0.0,0.0,7,Bajo
1906,3632,IGE,72.5,1,6,2,0,1,0,F,23,Casado,0.1429,1.0,7,Bajo
1907,3633,ISC,70.5,7,7,2,0,0,0,M,23,Soltero,0.2857,2.0,7,Bajo
1908,3634,IINF,72.4,1,6,0,0,0,0,M,22,Casado,0.4286,3.0,7,Bajo
1909,3635,ICD,87.1,4,4,1,0,0,0,M,20,Soltero,0.7143,5.0,7,Bajo
1910,3636,ISC,71.8,9,8,2,0,1,0,M,22,Soltero,0.5714,4.0,7,Bajo
1911,3637,IGE,78.0,1,6,1,0,0,0,M,25,Soltero,0.5714,4.0,7,Bajo
1912,3638,IINF,91.1,4,6,1,0,0,0,F,19,Soltero,0.8571,6.0,7,Bajo
1913,3639,ISC,70.6,6,4,0,0,1,0,M,23,Soltero,0.1429,1.0,7,Bajo
1914,3640,IGE,90.4,6,5,2,0,0,0,M,26,Soltero,0.1429,1.0,7,Bajo
1915,3641,IGE,77.0,8,7,0,0,1,0,M,25,Soltero,1.2857,9.0,7,Bajo
1916,3642,IGE,73.0,1,5,0,0,0,0,M,25,Soltero,0.2857,2.0,7,Bajo
1917,3643,ISC,87.4,7,8,2,0,1,0,F,25,Soltero,0.0,0.0,7,Bajo
1918,3644,ISC,85.7,1,6,2,0,0,0,M,24,Soltero,0.4286,3.0,7,Bajo
1919,3645,ISC,91.9,7,4,3,0,0,1,M,25,Soltero,0.8571,6.0,7,Bajo
1920,3646,ICD,88.4,3,4,3,0,0,0,M,23,Soltero,0.0,0.0,7,Bajo
1921,3647,ISC,90.1,8,7,1,0,0,0,M,19,Soltero,1.0,7.0,7,Bajo
1922,3648,ISC,77.1,3,5,2,0,1,0,M,19,Casado,0.4286,3.0,7,Bajo
1923,3649,ISC,74.4,1,7,3,0,1,0,F,25,Soltero,0.0,0.0,7,Bajo
1924,3650,ICD,88.8,8,6,1,0,0,0,F,18,Soltero,0.8571,6.0,7,Bajo
1925,3651,ISC,90.2,3,7,1,0,0,0,M,23,Soltero,0.0,0.0,7,Bajo
1926,3652,IGE,94.8,2,4,1,0,1,1,F,23,Soltero,0.2857,2.0,7,Bajo
1927,3653,ISC,80.3,1,4,3,0,1,0,F,21,Soltero,0.0,0.0,7,Bajo
1928,3654,IGE,79.3,3,8,2,0,0,0,F,27,Casado,0.1429,1.0,7,Bajo
1929,3655,IGE,89.4,2,8,0,0,0,0,M,20,Casado,1.0,7.0,7,Bajo
1930,3656,IGE,78.5,2,6,1,0,0,0,M,20,Soltero,0.1429,1.0,7,Bajo
1931,3657,ICD,93.3,6,5,3,0,0,0,M,18,Soltero,0.0,0.0,7,Bajo
1932,3658,ICD,91.5,1,7,3,0,0,0,F,20,Soltero,0.0,0.0,7,Bajo
1933,3659,ICD,80.7,2,6,0,0,0,1,F,21,Soltero,0.5714,4.0,7,Bajo
1934,3660,ISC,88.8,6,8,0,0,0,0,M,22,Soltero,0.0,0.0,7,Bajo
1935,3661,IGE,88.9,3,7,3,0,1,0,M,20,Soltero,0.1429,1.0,7,Bajo
1936,3662,ICD,72.6,4,8,2,0,0,1,F,23,Soltero,0.5714,4.0,7,Bajo
1937,3663,ICD,92.6,1,7,0,0,0,0,F,22,Soltero,0.4286,3.0,7,Bajo
1938,3664,ISC,82.6,8,5,3,0,0,1,F,20,Soltero,0.8571,6.0,7,Bajo
1939,3665,ICD,90.7,7,6,0,0,0,0,F,23,Casado,1.0,7.0,7,Bajo
1940,3666,ISC,78.0,7,7,2,0,0,1,M,23,Soltero,1.0,7.0,7,Bajo
1941,3667,IINF,92.4,3,4,1,0,0,0,F,25,Soltero,1.4286,10.0,7,Bajo
1942,3668,ICD,79.7,10,4,0,0,0,1,F,19,Soltero,1.0,7.0,7,Bajo
1943,3669,IINF,70.3,10,7,2,0,0,1,M,18,Casado,0.4286,3.0,7,Bajo
1944,3670,ISC,92.6,3,7,3,0,0,0,M,21,Casado,0.2857,2.0,7,Bajo
1945,3671,IGE,72.3,2,7,0,0,0,1,F,24,Soltero,0.1429,1.0,7,Bajo
1946,3672,ICD,78.0,1,4,0,0,1,0,M,27,Soltero,0.8571,6.0,7,Bajo
1947,3673,ISC,93.8,7,4,3,0,0,0,F,20,Soltero,0.0,0.0,7,Bajo
1948,3674,IGE,93.8,7,7,1,0,1,0,F,20,Soltero,0.7143,5.0,7,Bajo
1949,3675,IGE,84.3,2,8,3,0,0,0,F,22,Soltero,0.5714,4.0,7,Bajo
1950,3676,IINF,85.8,7,8,0,0,0,0,M,22,Soltero,1.4286,10.0,7,Bajo
1951,3677,ISC,81.2,8,5,3,0,0,0,M,27,Soltero,0.0,0.0,7,Bajo
1952,3678,IGE,77.3,1,6,2,0,0,0,F,20,Soltero,0.2857,2.0,7,Bajo
1953,3679,ICD,78.2,9,8,3,0,1,1,M,26,Soltero,0.8571,6.0,7,Bajo
1954,3680,ICD,86.8,7,4,0,0,1,1,F,21,Casado,0.2857,2.0,7,Bajo
1955,3681,IINF,88.8,3,8,3,0,1,0,F,20,Soltero,0.1429,1.0,7,Bajo
1956,3682,IGE,89.8,8,5,1,0,0,0,M,19,Soltero,0.1429,1.0,7,Bajo
1957,3683,ISC,89.7,7,5,3,0,0,0,M,27,Soltero,0.1429,1.0,7,Bajo
1958,3684,ICD,72.3,8,6,1,0,0,0,M,26,Soltero,0.4286,3.0,7,Bajo
1959,3685,IGE,82.4,6,8,2,0,0,0,M,21,Soltero,0.4286,3.0,7,Bajo
1960,3686,IGE,71.4,9,4,1,0,0,0,F,20,Soltero,0.8571,6.0,7,Bajo
1961,3687,IINF,83.7,5,4,3,0,0,0,F,24,Casado,0.0,0.0,7,Bajo
1962,3688,ICD,81.0,3,7,0,0,0,1,F,25,Soltero,0.0,0.0,7,Bajo
1963,3689,ICD,92.2,3,4,1,0,0,0,F,19,Soltero,0.7143,5.0,7,Bajo
1964,3690,ISC,78.8,1,6,2,0,1,0,M,24,Casado,0.1429,1.0,7,Bajo
1965,3691,ICD,72.9,8,6,1,0,1,0,F,22,Soltero,1.2857,9.0,7,Bajo
1966,3692,ISC,73.6,2,4,1,0,1,0,F,22,Soltero,0.1429,1.0,7,Bajo
1967,3693,ICD,89.0,3,4,1,0,0,0,F,20,Soltero,0.1429,1.0,7,Bajo
1968,3694,IINF,85.5,8,7,2,0,0,0,F,22,Soltero,0.8571,6.0,7,Bajo
1969,3695,ICD,72.5,8,4,3,0,0,0,M,19,Soltero,1.0,7.0,7,Bajo
1970,3696,ISC,72.1,4,7,1,0,1,0,F,21,Soltero,0.1429,1.0,7,Bajo
1971,3697,ISC,87.5,4,7,1,0,0,1,M,23,Soltero,0.4286,3.0,7,Bajo
1972,3698,IINF,71.8,5,4,0,0,0,1,M,18,Soltero,0.1429,1.0,7,Bajo
1973,3699,ICD,90.5,6,5,2,0,1,0,M,27,Soltero,0.1429,1.0,7,Bajo
1974,3700,ICD,87.7,5,5,1,0,0,0,F,21,Soltero,0.4286,3.0,7,Bajo
1975,3701,IINF,72.0,7,7,2,0,0,0,F,23,Soltero,0.4286,3.0,7,Bajo
1976,3702,ICD,72.1,2,4,1,0,0,0,F,26,Casado,0.5714,4.0,7,Bajo
1977,3703,ICD,94.7,7,5,3,0,0,0,F,19,Soltero,0.1429,1.0,7,Bajo
1978,3704,ISC,79.4,10,4,3,0,0,0,F,24,Soltero,0.0,0.0,7,Bajo
1979,3705,ICD,79.3,7,4,1,0,0,0,F,23,Casado,0.0,0.0,7,Bajo
1980,3706,ICD,90.3,1,4,3,0,0,0,M,19,Soltero,1.0,7.0,7,Bajo
1981,3707,IINF,93.7,7,8,1,0,0,0,M,25,Soltero,1.0,7.0,7,Bajo
1982,3708,IINF,94.7,5,4,3,0,1,1,M,24,Soltero,0.5714,4.0,7,Bajo
1983,3709,IGE,88.8,3,8,0,0,0,1,F,22,Soltero,0.8571,6.0,7,Bajo
1984,3710,ISC,79.4,3,7,0,0,0,0,F,22,Soltero,0.2857,2.0,7,Bajo
1985,3711,ICD,72.1,4,5,0,0,0,0,M,24,Soltero,0.2857,2.0,7,Bajo
1986,3712,ICD,89.4,2,5,2,0,1,1,M,26,Soltero,0.5714,4.0,7,Bajo
1987,3713,IGE,84.0,2,5,2,0,0,0,F,26,Soltero,0.2857,2.0,7,Bajo
1988,3714,ICD,80.6,1,5,0,0,0,1,M,26,Casado,0.2857,2.0,7,Bajo
1989,3715,ISC,92.7,5,5,2,0,1,0,F,23,Soltero,1.2857,9.0,7,Bajo
1990,3716,IGE,72.8,4,5,3,0,1,1,F,27,Casado,1.0,7.0,7,Bajo
1991,3717,ISC,82.3,10,5,1,0,0,0,M,23,Soltero,0.2857,2.0,7,Bajo
1992,3718,IGE,70.3,2,7,1,0,1,1,M,20,Casado,0.1429,1.0,7,Bajo
1993,3719,IGE,81.7,3,4,1,0,0,1,F,18,Soltero,1.4286,10.0,7,Bajo
1994,3720,IINF,71.4,7,6,0,0,0,0,F,24,Soltero,0.0,0.0,7,Bajo
1995,3721,ISC,73.0,7,8,2,0,0,0,M,21,Soltero,0.2857,2.0,7,Bajo
1996,3722,ICD,72.9,4,6,3,0,0,1,F,18,Soltero,1.0,7.0,7,Bajo
1997,3723,ICD,86.2,5,6,3,0,1,0,M,25,Soltero,0.4286,3.0,7,Bajo
1998,3724,ISC,88.7,5,4,0,0,0,1,M,23,Casado,0.5714,4.0,7,Bajo
1999,3725,ICD,84.6,6,4,3,0,0,0,F,23,Casado,1.1429,8.0,7,Bajo
2000,3726,ICD,94.1,9,4,3,0,1,0,F,19,Soltero,0.0,0.0,7,Bajo
2001,3727,ISC,79.4,2,5,3,0,1,0,M,18,Soltero,0.8571,6.0,7,Bajo
2002,3728,IGE,77.1,5,7,3,0,0,0,F,19,Soltero,0.4286,3.0,7,Bajo
2003,3729,ISC,91.7,3,5,2,0,0,1,F,21,Soltero,0.5714,4.0,7,Bajo
2004,3730,IGE,75.6,4,7,3,0,0,0,M,19,Soltero,0.0,0.0,7,Bajo
2005,3731,ICD,94.1,10,7,1,0,1,0,M,18,Soltero,1.2857,9.0,7,Bajo
2006,3732,ICD,70.3,6,6,0,0,0,0,F,24,Casado,1.2857,9.0,7,Bajo
2007,3733,ICD,94.2,8,6,2,0,1,0,M,25,Soltero,0.4286,3.0,7,Bajo
2008,3734,IINF,71.1,1,7,3,0,0,1,M,23,Soltero,0.8571,6.0,7,Bajo
2009,3735,IGE,92.3,10,7,2,0,0,1,M,21,Soltero,0.2857,2.0,7,Bajo
2010,3736,IINF,83.2,8,5,3,0,0,0,F,23,Soltero,1.0,7.0,7,Bajo
2011,3737,IINF,94.8,7,5,1,0,0,1,F,20,Soltero,0.1429,1.0,7,Bajo
2012,3738,ISC,71.8,1,6,0,0,0,1,F,25,Soltero,0.0,0.0,7,Bajo
2013,3739,IINF,83.8,2,4,3,0,1,0,M,27,Casado,1.0,7.0,7,Bajo
2014,3740,ISC,94.2,3,7,3,0,0,1,F,19,Soltero,0.4286,3.0,7,Bajo
2015,3741,ISC,83.1,1,5,3,0,0,0,F,22,Soltero,0.7143,5.0,7,Bajo
2016,3742,IINF,85.7,9,6,3,0,1,0,F,18,Casado,0.1429,1.0,7,Bajo
2017,3743,IGE,87.4,8,5,0,0,0,1,F,23,Soltero,0.5714,4.0,7,Bajo
2018,3744,IGE,81.4,2,7,0,0,1,0,M,19,Soltero,0.7143,5.0,7,Bajo
2019,3745,IGE,85.7,9,7,1,0,0,1,F,21,Soltero,0.4286,3.0,7,Bajo
2020,3746,IGE,84.6,7,8,0,0,0,1,M,23,Soltero,0.7143,5.0,7,Bajo
2021,3747,IGE,92.5,9,4,3,0,0,0,M,27,Soltero,0.1429,1.0,7,Bajo
2022,3748,IINF,71.1,6,8,1,0,0,1,M,25,Soltero,0.1429,1.0,7,Bajo
2023,3749,IINF,77.0,6,6,1,0,1,0,M,25,Soltero,0.7143,5.0,7,Bajo
2024,3750,ICD,93.8,4,5,1,0,0,0,M,23,Soltero,0.2857,2.0,7,Bajo
2025,3751,IGE,92.3,10,6,3,0,0,0,F,21,Casado,0.4286,3.0,7,Bajo
2026,3752,IINF,81.4,10,7,2,0,0,1,M,25,Soltero,1.4286,10.0,7,Bajo
2027,3753,ICD,85.5,2,8,3,0,0,0,F,25,Soltero,0.1429,1.0,7,Bajo
2028,3754,IGE,76.9,7,8,0,0,1,0,M,27,Soltero,0.8571,6.0,7,Bajo
2029,3755,ISC,74.7,5,8,0,0,0,0,M,18,Soltero,0.5714,4.0,7,Bajo
2030,3756,ICD,81.6,6,6,3,0,0,0,F,21,Soltero,0.2857,2.0,7,Bajo
2031,3757,IINF,78.8,2,7,3,0,1,0,M,21,Casado,0.2857,2.0,7,Bajo
2032,3758,ISC,84.6,5,5,1,0,0,0,M,24,Casado,1.2857,9.0,7,Bajo
2033,3759,ISC,71.9,10,5,3,0,1,0,F,24,Soltero,0.8571,6.0,7,Bajo
2034,3760,ISC,94.4,4,6,1,0,0,0,M,25,Soltero,1.0,7.0,7,Bajo
2035,3761,ICD,94.7,9,8,0,0,0,1,M,22,Soltero,0.1429,1.0,7,Bajo
2036,3762,IINF,87.5,6,4,1,0,0,0,M,24,Soltero,0.1429,1.0,7,Bajo
2037,3763,ISC,83.4,2,6,3,0,1,0,F,25,Soltero,0.0,0.0,7,Bajo
2038,3764,IGE,77.7,1,6,0,0,1,1,F,26,Casado,1.2857,9.0,7,Bajo
2039,3765,ISC,90.3,5,7,2,0,0,0,F,20,Soltero,1.1429,8.0,7,Bajo
2040,3766,ISC,87.1,9,5,1,0,0,1,F,20,Soltero,1.2857,9.0,7,Bajo
2041,3767,ICD,74.1,6,6,0,0,0,0,M,21,Soltero,0.2857,2.0,7,Bajo
2042,3768,ICD,92.8,10,6,1,0,0,1,M,22,Casado,1.0,7.0,7,Bajo
2043,3769,IINF,90.6,7,8,0,0,0,0,F,27,Soltero,0.2857,2.0,7,Bajo
2044,3770,IGE,93.7,5,8,0,0,1,0,M,18,Casado,0.1429,1.0,7,Bajo
2045,3771,ICD,88.1,10,4,1,0,0,0,M,24,Soltero,0.8571,6.0,7,Bajo
2046,3772,ISC,85.3,6,7,2,0,0,1,M,26,Soltero,0.0,0.0,7,Bajo
2047,3773,IINF,80.5,5,4,0,0,0,0,M,25,Soltero,1.0,7.0,7,Bajo
2048,3774,ISC,93.3,9,8,0,0,0,0,F,22,Soltero,1.1429,8.0,7,Bajo
2049,3775,ISC,91.7,6,5,0,0,0,1,M,21,Soltero,0.2857,2.0,7,Bajo
2050,3776,ICD,71.1,8,8,2,0,0,1,M,24,Soltero,0.7143,5.0,7,Bajo
2051,3777,IINF,70.7,2,7,2,0,1,0,M,22,Soltero,0.4286,3.0,7,Bajo
2052,3778,IGE,79.4,9,8,3,0,0,1,F,24,Soltero,0.0,0.0,7,Bajo
2053,3779,IGE,90.3,5,7,1,0,0,1,M,18,Soltero,0.1429,1.0,7,Bajo
2054,3780,ICD,94.7,7,7,2,0,0,0,M,18,Soltero,0.0,0.0,7,Bajo
2055,3781,ICD,73.8,10,7,1,0,1,0,F,27,Soltero,0.1429,1.0,7,Bajo
2056,3782,IINF,84.9,1,7,3,0,1,0,F,20,Soltero,0.1429,1.0,7,Bajo
2057,3783,IGE,79.5,10,7,1,0,0,0,M,19,Soltero,0.7143,5.0,7,Bajo
2058,3784,IGE,94.2,5,5,2,0,1,0,M,19,Soltero,0.2857,2.0,7,Bajo
